Signal,Id,Type,DataType,Complex,Unit,Min,Max,Desc,Enum,instance
Vehicle.Cabin.Seat.Row4.Pos2.SideBolster,branch,,false,,,,Side bolster settings,,
Vehicle.Cabin.Seat.Row4.Pos2.SideBolster.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos2.HeadRestraint,branch,,false,,,,Head restraint settings,,
Vehicle.Cabin.Seat.Row4.Pos2.HeadRestraint.Height,sensor,uint8,false,mm,0,255,Height of head restraint. 0 = Bottommost. 255 = Topmost.,,
Vehicle.Cabin.Seat.Row4.Pos2.Airbag,branch,,false,,,,Airbag signals,,
Vehicle.Cabin.Seat.Row4.Pos2.Airbag.IsDeployed,sensor,boolean,false,,,,Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch,branch,,false,,,,Seat switch signals,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Warmer,actuator,boolean,false,,,,Warmer switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cooler,actuator,boolean,false,,,,Cooler switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Forward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Backward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Up,actuator,boolean,false,,,,Seat up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Down,actuator,boolean,false,,,,Seat down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint,branch,,false,,,,Head restraint switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Up,actuator,boolean,false,,,,Head restraint up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Down,actuator,boolean,false,,,,Head restraint down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Massage,branch,,false,,,,Massage switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Massage.Increase,actuator,boolean,false,,,,Increase massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Massage.Decrease,actuator,boolean,false,,,,Decrease massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Recline,branch,,false,,,,Recline switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Recline.Backward,actuator,boolean,false,,,,Seatback recline backward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Recline.Forward,actuator,boolean,false,,,,Seatback recline forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cushion,branch,,false,,,,Cushion switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cushion.Up,actuator,boolean,false,,,,Seat cushion up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cushion.Down,actuator,boolean,false,,,,Seat cushion down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cushion.Forward,actuator,boolean,false,,,,Seat cushion forward/lengthen switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Cushion.Backward,actuator,boolean,false,,,,Seat cushion backward/shorten switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Lumbar,branch,,false,,,,Lumbar switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Up,actuator,boolean,false,,,,Lumbar up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Down,actuator,boolean,false,,,,Lumbar down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.SideBolster,branch,,false,,,,Side bolster switches,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3,branch,,false,,,,All seats.,,
Vehicle.Cabin.Seat.Row4.Pos3.HasPassenger,sensor,boolean,false,,,,Does the seat have a passenger in it.,,
Vehicle.Cabin.Seat.Row4.Pos3.Occupant,branch,,false,,,,Occupant data.,,
Vehicle.Cabin.Seat.Row4.Pos3.Occupant.Identifier,branch,,false,,,,Identifier attributes based on OAuth 2.0.,,
Vehicle.Cabin.Seat.Row4.Pos3.Occupant.Identifier.Subject,sensor,string,false,,,,Subject for the authentification of the occupant. E.g. UserID 7331677,,
Vehicle.Cabin.Seat.Row4.Pos3.Occupant.Identifier.Issuer,sensor,string,false,,,,Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com,,
Vehicle.Cabin.Seat.Row4.Pos3.IsBelted,sensor,boolean,false,,,,Is the belt engaged.,,
Vehicle.Cabin.Seat.Row4.Pos3.Heating,sensor,int8,false,percent,-100,100,Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat,,
Vehicle.Cabin.Seat.Row4.Pos3.Massage,sensor,uint8,false,percent,0,100,Seat massage level. 0 = off. 100 = max massage.,,
Vehicle.Cabin.Seat.Row4.Pos3.Recline,sensor,int8,false,degrees,-90,90,Recline level. -90 = Max forward recline. 90 max backward recline,,
Vehicle.Cabin.Seat.Row4.Pos3.Position,sensor,uint16,false,mm,0,1000,Seat horizontal position. 0 = Frontmost. 1000 = Rearmost,,
Vehicle.Cabin.Seat.Row4.Pos3.Cushion,branch,,false,,,,Cushion signals.,,
Vehicle.Cabin.Seat.Row4.Pos3.Cushion.Height,sensor,uint16,false,mm,0,500,Height of the seat front. 0 = Lowermost. 500 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos3.Cushion.Length,sensor,uint16,false,mm,0,500,Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.,,
Vehicle.Cabin.Seat.Row4.Pos3.Lumbar,branch,,false,,,,Lumbar signals,,
Vehicle.Cabin.Seat.Row4.Pos3.Lumbar.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos3.Lumbar.Height,sensor,uint8,false,,0,255,Lumbar support position. 0 = Lowermost. 255 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos3.SideBolster,branch,,false,,,,Side bolster settings,,
Vehicle.Cabin.Seat.Row4.Pos3.SideBolster.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos3.HeadRestraint,branch,,false,,,,Head restraint settings,,
Vehicle.Cabin.Seat.Row4.Pos3.HeadRestraint.Height,sensor,uint8,false,mm,0,255,Height of head restraint. 0 = Bottommost. 255 = Topmost.,,
Vehicle.Cabin.Seat.Row4.Pos3.Airbag,branch,,false,,,,Airbag signals,,
Vehicle.Cabin.Seat.Row4.Pos3.Airbag.IsDeployed,sensor,boolean,false,,,,Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch,branch,,false,,,,Seat switch signals,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Warmer,actuator,boolean,false,,,,Warmer switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cooler,actuator,boolean,false,,,,Cooler switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Forward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Backward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Up,actuator,boolean,false,,,,Seat up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Down,actuator,boolean,false,,,,Seat down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint,branch,,false,,,,Head restraint switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Up,actuator,boolean,false,,,,Head restraint up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Down,actuator,boolean,false,,,,Head restraint down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Massage,branch,,false,,,,Massage switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Massage.Increase,actuator,boolean,false,,,,Increase massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Massage.Decrease,actuator,boolean,false,,,,Decrease massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Recline,branch,,false,,,,Recline switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Recline.Backward,actuator,boolean,false,,,,Seatback recline backward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Recline.Forward,actuator,boolean,false,,,,Seatback recline forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cushion,branch,,false,,,,Cushion switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cushion.Up,actuator,boolean,false,,,,Seat cushion up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cushion.Down,actuator,boolean,false,,,,Seat cushion down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cushion.Forward,actuator,boolean,false,,,,Seat cushion forward/lengthen switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Cushion.Backward,actuator,boolean,false,,,,Seat cushion backward/shorten switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Lumbar,branch,,false,,,,Lumbar switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Up,actuator,boolean,false,,,,Lumbar up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Down,actuator,boolean,false,,,,Lumbar down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.SideBolster,branch,,false,,,,Side bolster switches,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4,branch,,false,,,,All seats.,,
Vehicle.Cabin.Seat.Row4.Pos4.HasPassenger,sensor,boolean,false,,,,Does the seat have a passenger in it.,,
Vehicle.Cabin.Seat.Row4.Pos4.Occupant,branch,,false,,,,Occupant data.,,
Vehicle.Cabin.Seat.Row4.Pos4.Occupant.Identifier,branch,,false,,,,Identifier attributes based on OAuth 2.0.,,
Vehicle.Cabin.Seat.Row4.Pos4.Occupant.Identifier.Subject,sensor,string,false,,,,Subject for the authentification of the occupant. E.g. UserID 7331677,,
Vehicle.Cabin.Seat.Row4.Pos4.Occupant.Identifier.Issuer,sensor,string,false,,,,Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com,,
Vehicle.Cabin.Seat.Row4.Pos4.IsBelted,sensor,boolean,false,,,,Is the belt engaged.,,
Vehicle.Cabin.Seat.Row4.Pos4.Heating,sensor,int8,false,percent,-100,100,Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat,,
Vehicle.Cabin.Seat.Row4.Pos4.Massage,sensor,uint8,false,percent,0,100,Seat massage level. 0 = off. 100 = max massage.,,
Vehicle.Cabin.Seat.Row4.Pos4.Recline,sensor,int8,false,degrees,-90,90,Recline level. -90 = Max forward recline. 90 max backward recline,,
Vehicle.Cabin.Seat.Row4.Pos4.Position,sensor,uint16,false,mm,0,1000,Seat horizontal position. 0 = Frontmost. 1000 = Rearmost,,
Vehicle.Cabin.Seat.Row4.Pos4.Cushion,branch,,false,,,,Cushion signals.,,
Vehicle.Cabin.Seat.Row4.Pos4.Cushion.Height,sensor,uint16,false,mm,0,500,Height of the seat front. 0 = Lowermost. 500 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos4.Cushion.Length,sensor,uint16,false,mm,0,500,Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.,,
Vehicle.Cabin.Seat.Row4.Pos4.Lumbar,branch,,false,,,,Lumbar signals,,
Vehicle.Cabin.Seat.Row4.Pos4.Lumbar.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos4.Lumbar.Height,sensor,uint8,false,,0,255,Lumbar support position. 0 = Lowermost. 255 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos4.SideBolster,branch,,false,,,,Side bolster settings,,
Vehicle.Cabin.Seat.Row4.Pos4.SideBolster.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos4.HeadRestraint,branch,,false,,,,Head restraint settings,,
Vehicle.Cabin.Seat.Row4.Pos4.HeadRestraint.Height,sensor,uint8,false,mm,0,255,Height of head restraint. 0 = Bottommost. 255 = Topmost.,,
Vehicle.Cabin.Seat.Row4.Pos4.Airbag,branch,,false,,,,Airbag signals,,
Vehicle.Cabin.Seat.Row4.Pos4.Airbag.IsDeployed,sensor,boolean,false,,,,Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch,branch,,false,,,,Seat switch signals,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Warmer,actuator,boolean,false,,,,Warmer switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cooler,actuator,boolean,false,,,,Cooler switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Forward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Backward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Up,actuator,boolean,false,,,,Seat up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Down,actuator,boolean,false,,,,Seat down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint,branch,,false,,,,Head restraint switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Up,actuator,boolean,false,,,,Head restraint up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Down,actuator,boolean,false,,,,Head restraint down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Massage,branch,,false,,,,Massage switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Massage.Increase,actuator,boolean,false,,,,Increase massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Massage.Decrease,actuator,boolean,false,,,,Decrease massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Recline,branch,,false,,,,Recline switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Recline.Backward,actuator,boolean,false,,,,Seatback recline backward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Recline.Forward,actuator,boolean,false,,,,Seatback recline forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cushion,branch,,false,,,,Cushion switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cushion.Up,actuator,boolean,false,,,,Seat cushion up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cushion.Down,actuator,boolean,false,,,,Seat cushion down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cushion.Forward,actuator,boolean,false,,,,Seat cushion forward/lengthen switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Cushion.Backward,actuator,boolean,false,,,,Seat cushion backward/shorten switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Lumbar,branch,,false,,,,Lumbar switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Up,actuator,boolean,false,,,,Lumbar up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Down,actuator,boolean,false,,,,Lumbar down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.SideBolster,branch,,false,,,,Side bolster switches,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5,branch,,false,,,,All seats.,,
Vehicle.Cabin.Seat.Row4.Pos5.HasPassenger,sensor,boolean,false,,,,Does the seat have a passenger in it.,,
Vehicle.Cabin.Seat.Row4.Pos5.Occupant,branch,,false,,,,Occupant data.,,
Vehicle.Cabin.Seat.Row4.Pos5.Occupant.Identifier,branch,,false,,,,Identifier attributes based on OAuth 2.0.,,
Vehicle.Cabin.Seat.Row4.Pos5.Occupant.Identifier.Subject,sensor,string,false,,,,Subject for the authentification of the occupant. E.g. UserID 7331677,,
Vehicle.Cabin.Seat.Row4.Pos5.Occupant.Identifier.Issuer,sensor,string,false,,,,Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com,,
Vehicle.Cabin.Seat.Row4.Pos5.IsBelted,sensor,boolean,false,,,,Is the belt engaged.,,
Vehicle.Cabin.Seat.Row4.Pos5.Heating,sensor,int8,false,percent,-100,100,Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat,,
Vehicle.Cabin.Seat.Row4.Pos5.Massage,sensor,uint8,false,percent,0,100,Seat massage level. 0 = off. 100 = max massage.,,
Vehicle.Cabin.Seat.Row4.Pos5.Recline,sensor,int8,false,degrees,-90,90,Recline level. -90 = Max forward recline. 90 max backward recline,,
Vehicle.Cabin.Seat.Row4.Pos5.Position,sensor,uint16,false,mm,0,1000,Seat horizontal position. 0 = Frontmost. 1000 = Rearmost,,
Vehicle.Cabin.Seat.Row4.Pos5.Cushion,branch,,false,,,,Cushion signals.,,
Vehicle.Cabin.Seat.Row4.Pos5.Cushion.Height,sensor,uint16,false,mm,0,500,Height of the seat front. 0 = Lowermost. 500 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos5.Cushion.Length,sensor,uint16,false,mm,0,500,Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.,,
Vehicle.Cabin.Seat.Row4.Pos5.Lumbar,branch,,false,,,,Lumbar signals,,
Vehicle.Cabin.Seat.Row4.Pos5.Lumbar.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos5.Lumbar.Height,sensor,uint8,false,,0,255,Lumbar support position. 0 = Lowermost. 255 = Uppermost.,,
Vehicle.Cabin.Seat.Row4.Pos5.SideBolster,branch,,false,,,,Side bolster settings,,
Vehicle.Cabin.Seat.Row4.Pos5.SideBolster.Inflation,sensor,uint8,false,,0,255,Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.,,
Vehicle.Cabin.Seat.Row4.Pos5.HeadRestraint,branch,,false,,,,Head restraint settings,,
Vehicle.Cabin.Seat.Row4.Pos5.HeadRestraint.Height,sensor,uint8,false,mm,0,255,Height of head restraint. 0 = Bottommost. 255 = Topmost.,,
Vehicle.Cabin.Seat.Row4.Pos5.Airbag,branch,,false,,,,Airbag signals,,
Vehicle.Cabin.Seat.Row4.Pos5.Airbag.IsDeployed,sensor,boolean,false,,,,Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch,branch,,false,,,,Seat switch signals,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Warmer,actuator,boolean,false,,,,Warmer switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cooler,actuator,boolean,false,,,,Cooler switch for Seat heater,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Forward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Backward,actuator,boolean,false,,,,Seat forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Up,actuator,boolean,false,,,,Seat up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Down,actuator,boolean,false,,,,Seat down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint,branch,,false,,,,Head restraint switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Up,actuator,boolean,false,,,,Head restraint up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Down,actuator,boolean,false,,,,Head restraint down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Massage,branch,,false,,,,Massage switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Massage.Increase,actuator,boolean,false,,,,Increase massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Massage.Decrease,actuator,boolean,false,,,,Decrease massage level switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Recline,branch,,false,,,,Recline switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Recline.Backward,actuator,boolean,false,,,,Seatback recline backward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Recline.Forward,actuator,boolean,false,,,,Seatback recline forward switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cushion,branch,,false,,,,Cushion switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cushion.Up,actuator,boolean,false,,,,Seat cushion up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cushion.Down,actuator,boolean,false,,,,Seat cushion down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cushion.Forward,actuator,boolean,false,,,,Seat cushion forward/lengthen switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Cushion.Backward,actuator,boolean,false,,,,Seat cushion backward/shorten switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Lumbar,branch,,false,,,,Lumbar switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Up,actuator,boolean,false,,,,Lumbar up switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Down,actuator,boolean,false,,,,Lumbar down switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.SideBolster,branch,,false,,,,Side bolster switches,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Inflate,actuator,boolean,false,,,,Lumbar inflation switch engaged,,
Vehicle.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Deflate,actuator,boolean,false,,,,Lumbar deflation switch engaged,,
Vehicle.Cabin.DriverPosition,attribute,uint8,false,,,,The position of the driver seat in row 1. (1-5),,
Vehicle.Cabin.SeatRowCount,attribute,uint8,false,,,,Number of seat rows in vehicle,,
Vehicle.Cabin.SeatPosCount,attribute,uint8[],false,,,,Number of seats across each row from the front to the rear,,
Vehicle.Cabin.Convertible,branch,,false,,,,Convertible roof,,
Vehicle.Cabin.Convertible.Status,sensor,string,false,,,,Roof status on convertible vehicles,['undefined', 'closed', 'open', 'closing', 'opening', 'stalled'],
Vehicle.ADAS,branch,,false,,,,All Advanced Driver Assist Systems data.,,
Vehicle.ADAS.CruiseControl,branch,,false,,,,Signals from Cruise Control system,,
Vehicle.ADAS.CruiseControl.IsActive,actuator,boolean,false,,,,Indicates if cruise control system is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.CruiseControl.SpeedSet,actuator,int32,false,km/h,,,Set cruise control speed in kilometers per hour,,
Vehicle.ADAS.CruiseControl.Error,sensor,boolean,false,,,,Indicates if cruise control system incurred and error condition. True = Error. False = NoError.,,
Vehicle.ADAS.LaneDepartureDetection,branch,,false,,,,Signals from Land Departure Detection System,,
Vehicle.ADAS.LaneDepartureDetection.IsActive,actuator,boolean,false,,,,Indicates if lane departure detection system is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.LaneDepartureDetection.Warning,sensor,boolean,false,,,,Indicates if lane departure detection registered a lane departure,,
Vehicle.ADAS.LaneDepartureDetection.Error,sensor,boolean,false,,,,Indicates if lane departure system incurred an error condition. True = Error. False = No Error.,,
Vehicle.ADAS.ObstacleDetection,branch,,false,,,,Signals form Obstacle Sensor System,,
Vehicle.ADAS.ObstacleDetection.IsActive,actuator,boolean,false,,,,Indicates if obstacle sensor system is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.ObstacleDetection.Error,sensor,boolean,false,,,,Indicates if obstacle sensor system incurred an error condition. True = Error. False = No Error.,,
Vehicle.ADAS.ABS,branch,,false,,,,Antilock Braking System signals,,
Vehicle.ADAS.ABS.IsActive,actuator,boolean,false,,,,Indicates if ABS is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.ABS.Error,sensor,boolean,false,,,,Indicates if ABS incurred an error condition. True = Error. False = No Error.,,
Vehicle.ADAS.ABS.IsEngaged,sensor,boolean,false,,,,Indicates if ABS is currently regulating brake pressure. True = Engaged. False = Not Engaged.,,
Vehicle.ADAS.TCS,branch,,false,,,,Traction Control System signals,,
Vehicle.ADAS.TCS.IsActive,actuator,boolean,false,,,,Indicates if TCS is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.TCS.Error,sensor,boolean,false,,,,Indicates if TCS incurred an error condition. True = Error. False = No Error.,,
Vehicle.ADAS.TCS.IsEngaged,sensor,boolean,false,,,,Indicates if TCS is currently regulating traction. True = Engaged. False = Not Engaged.,,
Vehicle.ADAS.ESC,branch,,false,,,,Electronic Stability Control System signals,,
Vehicle.ADAS.ESC.IsActive,actuator,boolean,false,,,,Indicates if ECS is enabled. True = Enabled. False = Disabled.,,
Vehicle.ADAS.ESC.Error,sensor,boolean,false,,,,Indicates if ESC incurred an error condition. True = Error. False = No Error.,,
Vehicle.ADAS.ESC.IsEngaged,sensor,boolean,false,,,,Indicates if ESC is currently regulating vehicle stability. True = Engaged. False = Not Engaged.,,
Vehicle.Chassis,branch,,false,,,,All data concerning steering, suspension, wheels, and brakes.,,
Vehicle.Chassis.CurbWeight,attribute,uint16,false,kg,,,Vehicle curb weight, in kg, including all liquids and full tank of fuel, but no cargo or passengers.,,
