Signal.Cabin.Seat.Row3.Pos5.Switch.Cushion.Backward,"669","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Cushion.Up,"666","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Forward,"656","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Backward,"657","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.Massage.Increase,"662","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Massage.Decrease,"663","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.SideBolster.Inflate,"674","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.SideBolster.Deflate,"675","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row3.Pos5.Cushion.Length,"649","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row3.Pos5.Cushion.Height,"648","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row3.Pos5.IsBelted,"643","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row3.Pos5.Position,"647","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row3.Pos5.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row3.Pos5.SideBolster.Inflation,"652","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos5.Massage,"645","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row3.Pos2,"","branch","","","","Third seat from left, third row"
Signal.Cabin.Seat.Row3.Pos2.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row3.Pos2.HeadRestraint.Height,"551","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row3.Pos2.Recline,"544","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row3.Pos2.HasPassenger,"540","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row3.Pos2.Heating,"542","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row3.Pos2.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row3.Pos2.Lumbar.Inflation,"548","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos2.Lumbar.Height,"549","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row3.Pos2.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint.Down,"559","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint.Up,"558","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cooler,"553","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos2.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.Recline.Forward,"563","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Recline.Backward,"562","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Up,"556","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Down,"569","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Inflate,"570","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Up,"568","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Deflate,"571","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Down,"557","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Warmer,"552","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cushion.Down,"565","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cushion.Forward,"566","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cushion.Backward,"567","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Cushion.Up,"564","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Forward,"554","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Backward,"555","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.Massage.Increase,"560","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.Massage.Decrease,"561","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row3.Pos2.Switch.SideBolster.Inflate,"572","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Switch.SideBolster.Deflate,"573","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos2.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row3.Pos2.Cushion.Length,"547","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row3.Pos2.Cushion.Height,"546","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row3.Pos2.IsBelted,"541","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row3.Pos2.Position,"545","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row3.Pos2.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row3.Pos2.SideBolster.Inflation,"550","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos2.Massage,"543","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row3.Pos3,"","branch","","","","Third seat from left, third row"
Signal.Cabin.Seat.Row3.Pos3.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row3.Pos3.HeadRestraint.Height,"585","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row3.Pos3.Recline,"578","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row3.Pos3.HasPassenger,"574","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row3.Pos3.Heating,"576","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row3.Pos3.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row3.Pos3.Lumbar.Inflation,"582","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos3.Lumbar.Height,"583","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row3.Pos3.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint.Down,"593","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint.Up,"592","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cooler,"587","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos3.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.Recline.Forward,"597","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Recline.Backward,"596","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Up,"590","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Down,"603","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Inflate,"604","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Up,"602","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Deflate,"605","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Down,"591","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Warmer,"586","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cushion.Down,"599","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cushion.Forward,"600","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cushion.Backward,"601","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Cushion.Up,"598","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Forward,"588","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Backward,"589","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.Massage.Increase,"594","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.Massage.Decrease,"595","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row3.Pos3.Switch.SideBolster.Inflate,"606","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Switch.SideBolster.Deflate,"607","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos3.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row3.Pos3.Cushion.Length,"581","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row3.Pos3.Cushion.Height,"580","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row3.Pos3.IsBelted,"575","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row3.Pos3.Position,"579","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row3.Pos3.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row3.Pos3.SideBolster.Inflation,"584","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos3.Massage,"577","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row3.Pos1,"","branch","","","","First seat from left, third row"
Signal.Cabin.Seat.Row3.Pos1.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row3.Pos1.HeadRestraint.Height,"517","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row3.Pos1.Recline,"510","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row3.Pos1.HasPassenger,"506","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row3.Pos1.Heating,"508","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row3.Pos1.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row3.Pos1.Lumbar.Inflation,"514","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos1.Lumbar.Height,"515","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row3.Pos1.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Down,"525","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Up,"524","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cooler,"519","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline.Forward,"529","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline.Backward,"528","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Up,"522","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Down,"535","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Inflate,"536","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Up,"534","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Deflate,"537","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Down,"523","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Warmer,"518","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Down,"531","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Forward,"532","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Backward,"533","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Up,"530","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Forward,"520","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Backward,"521","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage.Increase,"526","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage.Decrease,"527","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Inflate,"538","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Deflate,"539","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos1.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row3.Pos1.Cushion.Length,"513","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row3.Pos1.Cushion.Height,"512","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row3.Pos1.IsBelted,"507","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row3.Pos1.Position,"511","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row3.Pos1.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row3.Pos1.SideBolster.Inflation,"516","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos1.Massage,"509","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row4,"","branch","","","","Front seats"
Signal.Cabin.Seat.Row4.Pos4,"","branch","","","","Fourth seat from left, fourth row"
Signal.Cabin.Seat.Row4.Pos4.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row4.Pos4.HeadRestraint.Height,"789","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row4.Pos4.Recline,"782","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row4.Pos4.HasPassenger,"778","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row4.Pos4.Heating,"780","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row4.Pos4.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row4.Pos4.Lumbar.Inflation,"786","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos4.Lumbar.Height,"787","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row4.Pos4.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Down,"797","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Up,"796","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cooler,"791","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline.Forward,"801","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline.Backward,"800","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Up,"794","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Down,"807","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Inflate,"808","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Up,"806","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Deflate,"809","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Down,"795","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Warmer,"790","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Down,"803","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Forward,"804","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Backward,"805","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Up,"802","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Forward,"792","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Backward,"793","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage.Increase,"798","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage.Decrease,"799","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Inflate,"810","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Deflate,"811","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos4.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row4.Pos4.Cushion.Length,"785","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row4.Pos4.Cushion.Height,"784","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row4.Pos4.IsBelted,"779","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row4.Pos4.Position,"783","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row4.Pos4.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row4.Pos4.SideBolster.Inflation,"788","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos4.Massage,"781","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row4.Pos5,"","branch","","","","Fifth seat from left, fourth row"
Signal.Cabin.Seat.Row4.Pos5.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row4.Pos5.HeadRestraint.Height,"823","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row4.Pos5.Recline,"816","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row4.Pos5.HasPassenger,"812","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row4.Pos5.Heating,"814","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row4.Pos5.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row4.Pos5.Lumbar.Inflation,"820","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos5.Lumbar.Height,"821","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row4.Pos5.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Down,"831","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Up,"830","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cooler,"825","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline.Forward,"835","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline.Backward,"834","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Up,"828","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Down,"841","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Inflate,"842","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Up,"840","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Deflate,"843","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Down,"829","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Warmer,"824","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Down,"837","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Forward,"838","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Backward,"839","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Up,"836","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Forward,"826","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Backward,"827","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage.Increase,"832","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage.Decrease,"833","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Inflate,"844","Boolean","","","","Lumbar inflation switch engaged"
